,A1CF,BOLL,CELF1,CNOT4,CPEB1,DAZ3,DAZAP1,EIF4G2,ELAVL4,ESRP1,EWSR1,FUBP1,FUBP3,FUS,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPCL1,HNRNPD,HNRNPDL,HNRNPF,HNRNPH2,HNRNPK,HNRNPL,IGF2BP1,IGF2BP2,ILF2,KHDRBS2,KHDRBS3,KHSRP,MBNL1,MSI1,NOVA1,NUPL2,PABPN1L,PCBP1,PCBP2,PCBP4,PRR3,PTBP3,PUF60,PUM1,RALY,RBFOX2,RBFOX3,RBM15B,RBM22,RBM23,RBM24,RBM25,RBM4,RBM41,RBM45,RBM47,RBM4B,RBM6,RBMS2,RBMS3,RC3H1,SF1,SFPQ,SNRPA,SRSF10,SRSF11,SRSF2,SRSF4,SRSF5,SRSF8,SRSF9,TAF15,TARDBP,TIA1,TRA2A,TRNAU1AP,UNK,ZCRB1,ZFP36,ZNF326
SRSF11,-0.016152348674641315,-0.024871405337679432,-0.009274764336135404,0.011755155724481799,0.021037169777660604,0.026667572565835043,-0.04988950919563517,-0.004154958151878765,0.16858071915476458,0.0006531900729790383,0.13925552760649362,-0.031654414674651105,0.036744613105164435,0.07113091721367895,-0.019133395884651495,0.01725050263296071,0.012657312665111593,-0.040052564064648986,0.12870469675574073,0.0192348681941738,-0.006224623749940032,-0.021641998023463706,0.061947874731292235,0.022616303973748732,0.11935781681512081,0.08257446809823384,-0.042406134703824455,0.026651879239640304,0.024847109538048497,-0.006757463619167918,-0.049335318273402325,-0.08397775679880015,-0.06605099938194008,-0.03224427331475274,0.056551190630483424,0.035704743712296524,0.1671876498437901,0.049964598061010494,-0.030715801337127282,-0.0026352120501466265,0.006067292036176684,-0.10441598432066972,-0.025278101531254298,-0.0679150629682075,0.004654128825289437,-0.0060326411035136395,0.07175694742941756,-0.19006358118858482,0.024242039255065035,-0.007436887907573963,0.017981771355284788,0.024812352068058485,0.03249348395848331,0.13110177190519354,0.018837185698693137,-0.03979108277757078,0.04942012067598989,-0.050099577229552515,-0.11226450877141866,0.08910535114868134,-0.09239104674291053,-0.01462831609367304,-0.029143321216260846,0.020277637370134532,-1.0,0.05887287937022003,0.01031993236295029,-0.012226291195808462,0.10851632188113258,0.0473553535152053,0.14665170260017565,0.05125642485081336,-0.017761274451290048,0.030038959769725624,-0.04369989225282446,-0.0634139741117681,-0.0003156058587976437,0.36708473713296774,-0.019015797366653812
SRSF2,-0.14428436695932087,-0.05805252127566199,-0.16171550773701204,0.19328953774172414,-0.06831855040158943,-0.09913594077638423,-0.14919875129106538,0.010696307214041401,-0.040110238705181385,0.04874882835424756,0.1337911814116934,-0.09639367065087401,-0.03229638082360746,0.12728353944759516,-0.05903958306112709,0.08294091571328081,0.05335262461315709,0.029742401161378607,0.20824396700823575,-0.02010475026138842,-0.13124614325697148,0.009033098281518784,0.1694137624790484,0.148321871896238,-0.027811864532451748,0.012382262574703417,-0.04936223138556122,0.024284248119831986,-0.16896761561660006,0.1315775345112729,-0.15394352115782184,-0.019879532888882466,-0.16808755618556426,-0.11035982151503315,0.08903115485359768,0.05531135658211531,0.21535288669791666,0.14330092446796056,-0.03135215814075874,-0.10955922925080064,-0.13135518624469403,-0.05603767235338391,-0.15559587465894428,0.012618295391432643,-0.01810806975673484,-0.024699671074732855,0.047664907380999134,-0.2852583108603012,0.06443121424426698,-0.13235930514993616,0.14538974722727027,0.1744519711512302,-0.014249527514119856,0.1626095392886986,-0.07683424916227329,0.07603066415726684,0.18532462445350312,-0.10755850442814349,-0.1532357448099594,-0.0212404717473144,-0.12978863696368437,0.05035440102380645,-0.025370506424660415,0.14250538738353744,0.05149827632696695,-1.0,0.2697747562680004,0.019918023626342374,0.15792107641897826,0.2005136756309208,-0.009179822687838657,0.04226717469461245,-0.12018659838305104,-0.03917183296657819,-0.07359588702882439,-0.19478332132518017,-0.13977592429220786,0.21453418279752043,0.10018574708143371
SRSF4,0.0832742185917055,0.04645996111618332,0.04740123815984663,0.03929513477625887,0.027556069843092095,0.1192716589660907,0.08313069498932792,-0.019153106530758288,0.07150015865560487,-0.0897708825204071,0.003275658733696623,0.047029651584613676,0.1428441303935152,-0.028444674274790218,0.012640121627252745,0.017149174607151322,0.0018201868481722957,0.04185652196359708,0.13970837652714113,0.0756451919993419,0.12464269678428894,-0.03163774314273728,0.06009907256476381,-0.04693316165404668,0.06725081256591585,0.02045905807489359,-0.07869221643577991,-0.01299686790366034,0.13080749227678243,0.0832619367587976,-0.08865918108827057,-0.0846873673979312,-0.01177780936690771,-0.014273250586006467,0.08055804772592937,0.04700524529492945,-0.1246450975912879,-0.045104397871350614,0.0016720305308428765,0.076628302210477,0.14410598275527375,-0.014179423485525146,-0.037367271217838845,0.0338286640125914,0.05991236655941611,0.03368210642787342,0.09816169357984311,-0.08139506959866352,0.013212347888144623,0.06211154842785016,0.03166789287162663,-0.0813092119620055,-0.02156425900959149,0.0331100122546526,0.15466423510120145,0.10931220980660254,-0.08384675215366467,0.02862778045222953,0.130885172392372,0.09026604172658409,0.06597292440870753,-0.07933398733553651,-0.003385085175495237,0.020410691856905156,0.037981820787130985,-0.014941549706336552,-1.0,0.07173527271125339,0.1452669446872773,-0.015027703117708591,0.019496481183540085,-0.011367869126810376,0.0812104210201405,0.012804632765928994,-0.051835963513891345,0.09847619040126047,0.06388909454261957,0.05692298301217468,-0.03184780512433102
SRSF5,-0.07997622045524934,-0.11827808689379989,-0.044166746719777286,0.16676130310483392,-0.07674204070858621,-0.03432802567211284,-0.0910765318890889,0.0002346307456758766,-0.04625016437932436,0.01104344108227648,0.2637733975082873,-0.06016520226476125,-0.04222657942528123,0.09931999678904249,-0.05991083738541626,0.04006158178878781,0.08671652983590716,-0.011869418841126703,0.1218039388519137,0.0841782865900223,-0.13440750464791879,0.009320713417026172,0.17122680537138749,-0.002930124167007776,-0.002898755226171229,0.08955530706305569,-0.0636692398132468,0.07329899990816749,-0.15694200004569034,0.026545064578001334,-0.07549372470108487,-0.072015323848542,-0.16694162932938877,-0.04072759390513277,0.008913570069011863,-0.09107329080016721,0.06671740731899274,0.13060299095754582,-0.04573378285351574,-0.03527732184465104,-0.013876289096930835,-0.05514232057490504,-0.14894315684961615,-0.035191952732340895,-0.09063427059356122,-0.07364237691509154,-0.05634008201480618,-0.05348258909910296,0.04435634979547859,-0.08901937636785899,0.13309452516045545,0.0554678067234944,0.004949470818516786,0.18627263886844486,-0.08324779368968051,0.14607738753497407,0.02665867472115611,-0.11781855612066608,-0.13072894020874107,-0.14061209993673782,-0.09872959322263376,-0.07800990078494452,-0.07762886696182254,0.11253699940666088,0.02954237236965802,-0.0008839869348978534,0.17354711216707622,-1.0,0.10074158964955886,0.06718031025002594,-0.018341538716283887,-0.0493260010874366,-0.0933625282234243,-0.04106333695688965,-0.1108410226724695,-0.15571424651173202,-0.05069675168493958,0.2015132500054059,0.02380582052461641
SRSF8,-0.008194846150483144,-0.015126178132635032,-0.030987807929838858,0.10290184201372309,0.02018113952065337,0.069293540148946,0.01970980179879218,0.04549838474096555,-0.010438329962633313,-0.08278701521103533,0.08342370976069048,-0.060866897670052995,0.06287797415752919,-0.01083193274828013,0.02902909357013429,-0.0006120507101842323,0.01494142800455722,0.0515008106643573,0.1048047347713086,-0.015902446361823964,-0.046299517018174675,-0.052552783509010215,0.04787096345147025,-0.005066464418585354,0.020380183448672106,-0.04638412079861091,0.048318736265575424,-0.0006301223477984438,0.10375919295277942,0.1555441266420408,-0.07537336717992542,-0.11490562622288769,0.004144137693147182,0.0782488369055412,0.05566221842183754,0.03911675536532201,-0.10955578720390796,0.05674856619214212,-0.014772450403073449,0.04609794381227063,0.040884120368320453,-0.045966418969014954,-0.12614653570849704,0.014196405970095104,0.05316374579343551,-0.021293641495069904,0.021043705539825545,-0.30179929603350303,-0.003683775490217301,-0.014589663072927887,0.036781117201907014,0.005820960563600903,0.03471764772641159,-0.0429578785521372,0.19603442657593131,0.012171703711660715,0.005863635082919948,-0.006396854608192882,0.0522939762428628,0.018151780171774944,0.041513833175519946,-0.03330700970421424,-0.01323169288746357,0.09190485171151307,0.019289730775263542,0.056461184977284085,0.14734059303304997,0.10814999047923794,-1.0,0.027847740506567232,0.04455350917434551,0.02662143888375769,-0.01588908072128837,0.028408579198499744,0.01166232749540336,0.12470246496306997,0.016375072589577766,0.17681435097985765,0.08365398951343789
SRSF9,0.1921388964411949,0.00400996230397169,0.10598012668287654,-0.06041289578213699,-0.017850902941414892,0.07213080016449881,0.17054673979139423,-0.06636429180583577,-0.02964818181994738,-0.009289690511613227,-0.035270789000260455,0.1815755001338838,0.08090917386378556,-0.024400520681389076,0.09797669227920865,0.01325181027282649,-0.0384929086966459,-0.08127122131835283,-0.030818424071338845,0.15379987700257172,0.003296601646786838,0.00182692105306501,0.030544925427588403,-0.08915512818929867,-0.06185576336158789,-0.003024125683689213,0.13401717966340063,0.00041761318658771343,0.03274706576202075,-0.051721271458078595,-0.012992546802500594,0.023741592104082724,0.23888787421941904,0.06435734529764366,0.19109103206355865,-0.15108013363524983,0.07273531880452645,-0.0006661670536975995,-0.05781655985815061,0.040953180277421834,0.08058008121392855,0.03758579762254974,0.09855904216970983,-0.07676160443832913,-0.028734366767452797,0.04369685767457529,0.14994583885505688,-0.1717015893188218,0.02367888131925945,0.063439517917323,0.03314806365024193,-0.05123438693433874,-0.061387268498076235,0.05072464257537137,0.19962535147087015,-0.0660278428948611,-0.05738343415358695,0.2875968483844852,0.116181315681771,0.12050808030348478,0.0808981631588148,0.027776281463406268,-0.04404581269552119,-0.04907081988869716,0.028560765871456964,0.029246568989184013,0.050801648237586476,-0.15133379573677908,0.12906543732849607,-1.0,-0.057685885014144,0.01739835729626605,-0.021083297279542265,0.08910499044759798,-0.017660707721493318,0.305290579781672,-0.02718796135863169,-0.08376230677538743,0.03507206882165427
TAF15,0.10665175649650875,0.04812901742046262,0.04175528077544201,-0.013861758381237106,-0.031072888171130224,0.06239018601713829,0.09103141472508722,-0.04595417368719032,-0.031362241033519186,-0.10285480916134657,-0.008260258204671972,0.16075776090227414,-0.009048198459407217,0.018113301373386154,0.013291114701570208,0.08268908616488944,-0.007131140192572581,-0.006837207782819207,0.03629751909638846,0.07875314721816365,-0.043648519259780666,-0.07798022022263588,-0.018295917864284646,-0.07656931627461154,-0.01763783573598643,0.07329356708952023,0.22280222445662617,-0.06079761716014683,0.015457974057100058,-0.025863738565180098,0.04077389617416537,-0.13271071841537102,0.10337834344286669,-0.037101976993743895,0.0966307440199885,-0.09227575624646157,-0.09302330402721722,-0.008382165566828624,0.0012082241841351732,0.08608572075579693,0.09166434410517946,0.025161636215082713,0.032333617298182356,-0.01711413442728452,0.0326652500560784,-0.0332933348638766,0.15923765539137402,-0.011037324154387296,-0.01666282928465523,0.07403608207651594,-0.008448872230841887,-0.08333943558787255,-0.09261433561815681,0.028862377971640995,0.06795042245554285,-0.032977437360556305,-0.031717272724468386,0.11676549991598874,0.08710155400646447,0.17469344918061983,-4.135607423834485e-06,0.04686326518116153,-0.07746488539311347,0.005744471778074421,0.03342588910313739,-0.03845709910835168,-0.05720837487619173,-0.11535858350091457,0.0672833757832508,0.00874439252551843,-1.0,0.01768234297452368,-0.009438221718738881,-0.00509924715253578,0.020344191017169003,-0.059952920567087446,0.04646507701932615,0.18070530985503433,-0.044804977531078496
TARDBP,-0.08259233650459712,-0.1266708304388656,-0.15005929593982847,0.07646377418335208,0.009855896274689743,-0.08533759004605138,-0.13315323865301706,-0.018362977586560778,0.04472542720644377,0.07050858618875921,0.12825142703779982,-0.06091117863084317,-0.0027888530778389467,0.06828739422163842,-0.06444332651816541,0.0861013915790076,0.07843606877021715,0.06965910134948373,0.091626323016415,-0.044929705468527356,-0.09026265137810863,0.04627108334989909,0.1609861249403235,0.10735779649027384,-0.043873428137568345,0.08705353884436305,-0.092697703655852,0.06459674608415922,-0.1401087210729032,0.25113663026444705,-0.12370508828690878,-0.0647213825814254,-0.2020570648164894,-0.022410790219770497,0.08152786983985787,0.0656246670071124,0.020052168536366762,0.0065531062350812136,-0.0466355209200455,-0.1449301611839626,-0.016356343728654226,-0.0702366113340606,-0.1736649882229588,0.0030452931706023067,0.1380497874554172,0.0792501308586617,-0.0027855652384888414,-0.2781634091833188,0.11153132578057132,-0.06181853615793436,0.1564615286437416,0.15832809347256507,0.11838060400635807,0.14127570893965619,-0.039597821427070044,-0.07275999747873454,0.11455411050855079,-0.1249055398413039,-0.1458265444192393,-0.07534776790304816,-0.06357457735322027,-0.06234301916096307,-0.01361099955878279,0.09533409524578032,0.05925984355964986,0.08011107588146381,0.10354461676558481,0.09281267003456109,0.16278985189385276,0.044939734334129164,-0.035018901807210685,-1.0,-0.07166376484991399,-0.03354216532364844,-0.04225189604363169,-0.04527508712020885,-0.1228552381385415,0.06674565708432169,0.08044901175889194
TIA1,0.030279450272374806,0.07070241870460667,-0.0037866387801088674,-0.0370089543358156,0.16004056617628565,0.11353462355829519,0.008765914001281716,-0.16626230679536314,0.14688170521403437,-0.10710121411367604,0.050175275235739246,0.04649541308814736,0.09485966899541341,-0.05138180901189068,0.03326960842305981,0.0138908684294543,-0.04355041603841439,0.04864179876605695,0.25947378726166365,0.012593430000635002,0.07784633387462853,0.005434421990778851,0.02544251332611752,-0.07304791915408299,0.02988656606565159,0.0098015533908962,-0.05366521935868676,-0.024062709768527403,0.20147564243789634,0.059201047210478246,-0.028627659087576966,-0.037652073164801764,-0.016866160712327622,0.017267741973189966,0.10625417390742041,0.11184393445244907,-0.15389479365248254,-0.08218340429878013,-0.014462708996860345,0.032600715775135077,0.15952970370187966,0.007927306635091,-0.10410678156024733,0.17196804337790336,-0.011441042062620284,0.027620536706214394,0.43147655897601234,-0.19493336875813194,0.025070361226496342,0.020665806976831024,-0.008316960931879693,-0.05975266167096374,-0.018049812475454615,-0.00031241686998511865,0.21657581792808897,-0.1074258486158268,-0.02806161941886742,0.0379517049741973,0.008368141734987513,0.14944232435715255,-0.15297949088564974,-0.03125126827312057,0.013624683633898847,-0.022764388627633133,-0.01047241624147385,0.030727062015424886,-0.04679203454274393,0.11375032593852678,0.06204486182400035,-0.08234495103643202,-0.03733870378967083,0.07741719195615412,-1.0,0.03371757768872748,0.09256215894915856,0.2243006282834978,0.04093008054266694,0.2868117497071056,-0.034317472143343505
TRA2A,0.2228478012004957,0.10255411077036662,0.12251994688041477,-0.08049659935587318,0.1441130816540642,0.22277221900616684,0.33042634933963577,-0.12590925266230255,-0.07964476495878357,-0.09341436722879672,-0.16969934190434238,0.09913074026322136,0.16817016205341315,-0.12660064776339044,0.156248430122514,-0.10331614949531907,-0.08528652109511295,0.08076024345762071,0.023042013771981885,0.05796659156642828,0.17594572902723873,-0.008300853631585711,-0.0028517266506056047,-0.13801534077681157,0.1864932769075098,0.08042047743062498,-0.047665833264722735,-0.061069066666140384,0.18250730657404574,0.08449602698745849,0.048272519754253604,-0.07231152387416707,0.08441437124462778,0.06750227697412226,0.5215956667834392,0.0778375913680083,-0.29381287044089993,0.015005866936292267,0.07330043282292588,0.035464062198479133,0.36310131517575656,0.15092324871413484,0.027779766310279105,0.026868464265481874,0.04907483553741479,-0.020055162844486014,0.17957519847590778,-0.2427450199633014,-0.010496073463254188,0.16179886120647838,-0.10518128118857828,-0.07781139887808601,-0.01638078623780183,0.02223993063833909,0.3642752541827531,-0.18204157508454352,-0.08713751861352573,0.27487340589016646,0.19946048966232102,0.24211031675029648,0.01668767989547041,-0.03499545031589302,-0.060292725470025045,-0.05609542359226644,0.015320046292591155,0.04086131081607429,-0.0033289059334309277,-0.024888256892767052,0.15342319482023595,-0.16212526222856902,-0.11095660807351118,0.061582469637807065,0.034103830305241487,-1.0,0.06016335149449259,0.720915150334859,0.09595798768577693,0.0953330189288296,-0.07150677361655672
TRNAU1AP,0.0772079083768232,-0.05799191594274227,0.0015850456821638248,0.06350356995502218,-0.0022762910877463546,0.07900866338094742,0.05082240963555342,-0.10127625269697646,0.019224747963803784,-0.029323018326342553,-0.002952773807689105,0.018240106890718262,0.006450766046505787,-0.08716769768280246,0.03629393782670475,0.06829535300065326,-0.02242532515772421,0.015347641916354364,0.024363335939227442,0.10193104694956448,0.03039616306346941,-0.016044720638107596,-0.012372063837854776,-0.05299607018408207,-0.025769174411999097,0.0172526557486883,0.0765624834787852,0.020399706115772756,0.12665969336287347,0.17516211329286632,0.05696965989027911,-0.07095862491206505,-0.0011499359830458513,-0.02969767176299725,0.07237479373585554,-0.19694150309630398,-0.15631177590988427,-0.045495209320934635,0.04286135113464669,0.018730164861190397,0.21055231916433123,0.021396679030272262,-0.031517970798705774,-0.0882130535851456,-0.10083493195409664,-0.021758131806245553,0.17536068443886274,-0.11681365968644089,0.07372466797705056,-0.01902078273075036,-0.001424833995655665,-0.11006057137911807,-0.005039433178931412,0.07086867395114957,0.1299751578106409,-0.08948143000650018,-0.00899407719357074,0.03603838121110399,0.0234336778821169,0.17519250947412132,-0.010285709195519332,-0.09294584108671955,-0.07776678228959402,-0.06280221046480984,-0.03477252102677102,0.04908247052465059,-0.0001894347884670408,-0.002853599221434482,0.05680998240761487,-0.026373710789974036,-0.05041436257535549,-0.016552891508046123,-0.035298984076026864,0.027936680920022154,-1.0,0.15260467955175974,0.0781107945594471,0.013091585780508211,-0.02921030663521415
UNK,0.03464462909754702,-0.025538557322920544,-0.01126894341188632,0.05588452108329657,-0.08777052502656568,0.0376085744844378,0.014125796243205743,-0.04973654609084172,-0.06306745527532095,-0.0024802053633750784,-0.012953319773456592,0.020669285195453316,-0.03743322628812839,0.000498295834390433,0.07934834193792055,0.023020190020655553,0.028118242302066075,-0.07532118486655619,0.11646286266812539,0.0388344313491458,-0.10633117154959727,-0.007137374113887682,0.14744708566137138,0.04525806189523518,0.007220571422985243,0.038558140309478794,0.08314583270178326,0.019647235161987214,-0.05506124250996617,0.11680329334555964,-0.047101287035577116,-0.12214855694970642,0.06647674788335688,0.02571294718769276,0.06927710574716761,-0.08502309302565361,0.048390032460678516,0.055242662078618526,0.06568022050533079,-0.04082026531424417,0.009258711846460784,-0.010334691976810471,-0.12714474507494006,-0.09652147457713454,0.08599139362092395,-0.0027184915959881898,0.07535246929510295,-0.15672878219357658,0.08812063132816333,0.049861771311470106,0.04864208258285995,-0.019407126319470253,-0.041355302975271825,0.04866253257413279,0.1318982349031415,-0.03452244819158365,-0.004182540289393852,-0.051056662638213186,0.005514096541595875,-0.025156528346595125,0.07538697889269542,-0.006899337384677658,-0.09913502759713788,0.061529653531588555,0.010659070166170037,-0.0021114149007809718,0.10724484978554685,-0.00015079930402675255,0.045274052133227626,0.11327596016869476,-0.13728780255927334,0.07345796500169974,-0.12297370924820109,0.011143803602276067,-0.12562890354807202,-1.0,-0.01471343846108638,0.19694424740124708,-0.0012496848999835023
ZCRB1,0.22932151182519483,0.08557952696113277,0.06792955259457696,-0.10639622964661737,0.18819571708836855,0.13130765638777667,0.1280953716160562,-0.12737462893716783,0.36861672013238095,-0.0765498295452265,-0.06649821609043641,0.002214121333281732,0.23265118452366518,-0.07920764897219977,0.13976316840006295,-0.005602416340614666,-0.0483287017321069,0.09516371068491616,0.21193473117051304,0.2534075120032014,0.10050589831466367,-0.09643545951721262,0.034091570400390944,-0.08646199698531809,0.05539947735606094,-0.02001742989381486,0.1820924811802757,-0.002561244221865913,0.1352801193288539,0.2393443886287398,-0.052742587447013205,-0.015980409868452748,0.1761686006657448,0.057375570946498006,0.1605385176934148,0.24112003758738632,-0.08369495514084403,-0.013785001982582527,0.028662614897326296,0.05253238365168055,0.35238316980009676,-0.010905162843566235,0.01303771410448838,0.29539038066957735,-0.031413006256073434,-0.03583448627279381,0.32004398387600796,-0.287221318656203,0.037728301277780436,0.1941368953774705,-0.10151485681481585,-0.13350969560209258,-0.1010401384288771,-0.029798569583228265,0.17508350333568126,-0.16446883714251115,-0.061713351127141644,0.05835458519613757,0.13794152456421105,0.1256790528982404,0.08020703524155647,-0.061410746370569556,0.022694461976328958,-0.014908869508171704,-0.009006024063924943,-5.392452856392927e-05,-0.006277447466826993,0.02095883536353938,0.10879262248869911,-0.08170087886262943,-0.02198325366303711,-0.04739187390272341,0.16524717351629603,0.018305087536292432,0.18561907717962842,0.039166300457027486,-1.0,0.34698990796180706,-0.010220704549799035
ZFP36,0.0560483536839256,0.00254650045010929,0.014290043255306395,-0.02367328333392486,0.17352479621303085,0.05436851998692351,0.06342309334323444,-0.059810729913838685,0.05260934222642239,-0.04333873018319232,-0.03554602593554012,0.028807976225481816,0.24028555206906202,-0.08558410207150899,0.02343376655487866,-0.029996774292606245,-0.04469315965687585,0.14319868470494498,0.20645603293314285,0.0693284237181469,0.011036717722567962,-0.0008307442980753216,0.012557040094585005,-0.1168478944389549,0.07374084875272308,-0.03592868398441656,-0.21805930814582886,0.02457025609122502,0.08717289477410771,0.44382677257931696,-0.009379140595048982,0.02348700005768106,0.027936113177932223,-0.04609627598994188,0.1138477652590158,0.09862966559858047,-0.20452937244129538,-0.09520489424200501,-0.12361064598739299,0.0064253231228315845,0.049050466894853255,-0.01219475102131089,-0.019612874688975452,0.1299739670873349,-0.07479092664082611,-0.010317633989484744,0.10556460359377251,-0.19874542367654438,0.049393064134848653,-0.0023345274913303313,0.00963648673041601,-0.03089970090873803,-0.02522296587169322,0.06563132463260808,0.2067748917933471,-0.15434904778902667,-0.068151522041759,0.11503120177745176,0.07410589944494997,0.06599455232847999,-0.09859519653829381,-0.020641126398540464,-0.0027170780204474614,-0.020933373904076062,-0.012652841596679752,-0.0017945875984444533,-0.057698781963402196,-0.027798784219064645,0.08799942640022329,-0.08200294274932433,-0.0815757588971298,0.0011093950060466374,0.05548501253969341,0.03638738133627711,0.04698502146076093,0.3269591494131259,-0.005469314991053853,-1.0,-0.04991684525151565
ZNF326,0.07346279618443102,-0.0690047718799295,-0.06691606712949223,0.04144495995797709,-0.00808742806788856,-0.0009499623898440652,-0.020941890020882092,0.08031189691163299,0.008629028263028558,0.005582766587378282,0.11603481299376328,-0.03518344503787949,0.12310388975613076,0.04929416172201038,0.048074248587286886,-0.0140811689894568,-0.03545425710127824,-0.001768822289183418,-0.011238922030667172,0.04203931712313281,0.03529705742611754,-0.044646730665745864,0.11049275968783848,0.04845007136386577,0.08619273920004522,0.09263141331648063,0.09317060564629383,0.03339826350020235,0.015498395465932886,0.2052153916095353,-0.08237300425614588,-0.06436588027546526,-0.010379069881224492,0.020264384329775387,0.08043268028576835,-0.06018781597900871,0.12228561937558383,0.08369789696958073,-0.033105594501143025,0.12042420688301231,0.0045707221866248425,0.0007185834725531992,0.04334639999464423,-0.035662871819795466,0.06737893252517903,0.1308179505155809,0.0646199511844209,-0.22664740677112397,0.055582583432404534,-0.044147502467532955,0.12507382554292737,0.10900799029872711,0.07599149502676308,0.12839784989420655,0.12790159224536665,-0.04348290451430597,0.010448041477798663,0.05388982436818236,0.0008310230199445978,-0.009870115760842476,-0.06376972034784784,0.023464786107322017,-0.08540079869957881,-0.0013054345514006964,0.003158636788858109,0.0601192821798642,0.0817592238619097,-0.009675734817042238,0.09021658368250994,-0.016220842258637874,0.019454044691570013,0.030231141490893915,-0.06958369301711234,0.016287488871538733,0.008965384909282106,0.17046855877952508,0.027751873608095293,0.012169869267017264,-1.0
